print_id,source_file,printer_id,started_at,outcome,failure_type,failure_at_frame,duration_seconds
print_0573,raw/successful/Beethoven/Attachment (Actuator-SMT)_0.4n_0.2mm_PLA_COREONE_1h17m_20260325143828.mp4,Beethoven,,success,,,10
print_0574,raw/successful/Beethoven/Battery Exo top halved 2_0.4n_0.2mm_PLA_COREONE_3h12m_20260430143001.mp4,Beethoven,,success,,,21
print_0575,raw/successful/Beethoven/ButtonCap_0.4n_0.2mm_PLA_COREONE_2h14m_20260323165606.mp4,Beethoven,,success,,,22
print_0576,raw/successful/Beethoven/Cameron Bodsworth Pillion seat cover V2_0.4n_0.2mm_PLA_COREONE_6h29m_20260311171009.mp4,Beethoven,,success,,,49
print_0577,raw/successful/Beethoven/Desert's Kiss - Diorama Dice Tower - v1.2.5_0.4n_0.2mm_PLA_COREONE_6h14m_20260429161348.mp4,Beethoven,,success,,,48
print_0578,raw/successful/Beethoven/Flexi-Rex-improved_0.4n_0.2mm_PLA_COREONE_1h1m_20260316175054.mp4,Beethoven,,success,,,10
print_0579,raw/successful/Beethoven/Insert object_0.4n_0.2mm_PLA_COREONE_3h56m_20260326142443.mp4,Beethoven,,success,,,24
print_0580,raw/successful/Beethoven/LR_Sides_with_tracks_V2_0.4n_0.2mm_PLA_COREONE_5h46m_20260327172004.mp4,Beethoven,,success,,,58
print_0581,raw/successful/Beethoven/Launch rail_0.4n_0.2mm_PLA_COREONE_6h7m_20260325162902.mp4,Beethoven,,success,,,87
print_0582,raw/successful/Beethoven/Lid 2_0.4n_0.2mm_PLA_COREONE_5h34m_20260430180246.mp4,Beethoven,,success,,,18
print_0583,raw/successful/Beethoven/Lid print_0.4n_0.2mm_PLA_COREONE_5h29m_20260428181442.mp4,Beethoven,,success,,,19
print_0584,raw/successful/Beethoven/Linear Actuator v2_0.4n_0.2mm_PLA_COREONE_52m_20260326184709.mp4,Beethoven,,success,,,6
print_0585,raw/successful/Beethoven/MEMORY BOOK - PAGE - FRONT_0.4n_0.2mm_PLA_COREONE_55m_20260324185052.mp4,Beethoven,,success,,,2
print_0586,raw/successful/Beethoven/MOLD4 - upper shell_0.4n_0.2mm_PLA_COREONE_2h39m_20260312135647.mp4,Beethoven,,success,,,28
print_0587,raw/successful/Beethoven/My personal design_0.4n_0.2mm_PLA_COREONE_6h29m_20260312184127.mp4,Beethoven,,success,,,61
print_0588,raw/successful/Beethoven/NEW PAGE WHITE_0.4n_0.2mm_PLA_COREONE_1h34m_20260325120426.mp4,Beethoven,,success,,,3
print_0589,raw/successful/Beethoven/NEW PAGE WHITE_0.4n_0.2mm_PLA_COREONE_1h57m_20260321181507.mp4,Beethoven,,success,,,5
print_0590,raw/successful/Beethoven/Nose Cone v3_0.4n_0.25mm_PLA_COREONE_2h55m_20260317142558.mp4,Beethoven,,success,,,26
print_0591,raw/successful/Beethoven/Raffaello_0.4n_0.1mm_PLA_COREONE_16h25m_20260403145110.mp4,Beethoven,,success,,,95
print_0592,raw/successful/Beethoven/Rocker Part 2 x2_0.4n_0.2mm_PLA_COREONE_5h26m_20260512124321.mp4,Beethoven,,success,,,39
print_0593,raw/successful/Beethoven/Rocker_0.4n_0.25mm_PLA_COREONE_1h8m_20260327131354.mp4,Beethoven,,success,,,8
print_0594,raw/successful/Beethoven/RyanMoore_model2_01_0.4n_0.25mm_PLA_COREONE_6h16m_20260317191618.mp4,Beethoven,,success,,,45
print_0595,raw/successful/Beethoven/Sub Stand_0.4n_0.1mm_PLA_COREONE_52m_20260317121643.mp4,Beethoven,,success,,,5
print_0596,raw/successful/Beethoven/Tube coupler_0.4n_0.2mm_PLA_COREONE_1h35m_20260427135845.mp4,Beethoven,,success,,,13
print_0597,raw/successful/Beethoven/Untitled glider case_0.4n_0.25mm_PLA_COREONE_33m_20260312110301.mp4,Beethoven,,success,,,6
print_0598,raw/successful/Beethoven/Updated Version_0.4n_0.2mm_PLA_COREONE_4h16m_20260324220239.mp4,Beethoven,,success,,,44
print_0599,raw/successful/Beethoven/WIP button_0.4n_0.2mm_PLA_COREONE_49m_20260324162900.mp4,Beethoven,,success,,,8
print_0600,raw/successful/Beethoven/box2-Body_0.4n_0.28mm_PLA_COREONE_16h20m_20260323221742.mp4,Beethoven,,success,,,70
print_0601,raw/successful/Beethoven/box2-Body_0.4n_0.2mm_PLA_COREONE_21h14m_20260509145325.mp4,Beethoven,,success,,,157
print_0602,raw/successful/Beethoven/cameron_250172296_cover_L_0.4n_0.2mm_PLA_COREONE_5h53m_20260513171645.mp4,Beethoven,,success,,,57
print_0603,raw/successful/Beethoven/complee by individual stitch-marker-cat_0.4n_0.1mm_PLA_COREONE_16m_20260312171142.mp4,Beethoven,,success,,,3
print_0604,raw/successful/Beethoven/complee by individual stitch-marker-cat_0.4n_0.1mm_PLA_COREONE_16m_20260312175216.mp4,Beethoven,,success,,,3
print_0605,raw/successful/Beethoven/ding_rail_clamp_0.4n_0.2mm_PLA_COREONE_2h49m_20260428120744.mp4,Beethoven,,success,,,24
print_0606,raw/successful/Beethoven/gears_0.4n_0.1mm_PLA_COREONE_32m_20260317175153.mp4,Beethoven,,success,,,5
print_0607,raw/successful/Beethoven/insert_platform_0.4n_0.28mm_PLA_COREONE_5h25m_20260427172156.mp4,Beethoven,,success,,,26
print_0608,raw/successful/Beethoven/kit card - creeper_0.4n_0.1mm_PLA_COREONE_40m_20260317132415.mp4,Beethoven,,success,,,6
print_0609,raw/successful/Beethoven/lid_0.4n_0.2mm_PLA_COREONE_4h36m_20260429095732.mp4,Beethoven,,success,,,16
print_0610,raw/successful/Beethoven/obj_1_Blumentopf G_0.4n_0.15mm_PLA_COREONE_6h27m_20260514202702.mp4,Beethoven,,success,,,67
print_0611,raw/successful/Beethoven/ogive nose cone (1)_0.4n_0.2mm_PLA_COREONE_5h24m_20260512205121.mp4,Beethoven,,success,,,50
print_0612,raw/successful/Beethoven/tactile0_0.4n_0.28mm_PLA_COREONE_3h57m_20260430095242.mp4,Beethoven,,success,,,7
print_0613,raw/successful/Beethoven/wallie level 1_0.4n_0.2mm_PLA_COREONE_6h43m_20260320093557.mp4,Beethoven,,success,,,49
print_0614,raw/successful/Beethoven/Σ╕ÇΘÑ╝_0.4n_0.25mm_PLA_COREONE_2h38m_20260311110032.mp4,Beethoven,,success,,,15
print_0615,raw/successful/Beethoven/Σ╕ëΘÑ╝_0.4n_0.2mm_PLA_COREONE_2h15m_20260316095623.mp4,Beethoven,,success,,,20
print_0616,raw/successful/Beethoven/σ¢¢ΘÑ╝_0.4n_0.2mm_PLA_COREONE_6h45m_20260310192452.mp4,Beethoven,,success,,,87
print_0617,raw/successful/Beethoven/σà¡ΘÑ╝_0.4n_0.2mm_PLA_COREONE_2h2m_20260313143908.mp4,Beethoven,,success,,,19
print_0618,raw/successful/Watt/1. Hinge part_0.4n_0.28mm_PLA_COREONE_3h22m_20251125102956.mp4,Watt,,success,,,76
print_0619,raw/successful/Watt/1x_green__top_front_0.4n_0.28mm_PLA_COREONE_3h12m_20260324220122.mp4,Watt,,success,,,79
print_0620,raw/successful/Watt/1x_grey__differential_mount_0.4n_0.2mm_PLA_COREONE_2h39m_20260227180331.mp4,Watt,,success,,,59
print_0621,raw/successful/Watt/1x_orange__top_back_0.4n_0.25mm_PLA_COREONE_4h33m_20260314140918.mp4,Watt,,success,,,37
print_0622,raw/successful/Watt/20mm PVC Tube_0.4n_0.1mm_PLA_COREONE_4h5m_20251204122226.mp4,Watt,,success,,,105
print_0623,raw/successful/Watt/4motor base_0.4n_0.28mm_PLA_COREONE_6h17m_20260309175814.mp4,Watt,,success,,,134
print_0624,raw/successful/Watt/5-holes-m3_0.4n_0.2mm_PLA_COREONE_3h18m_20260223145142.mp4,Watt,,success,,,72
print_0625,raw/successful/Watt/Arm linkage 1 v1_0.4n_0.2mm_PLA_COREONE_3h26m_20260226121024.mp4,Watt,,success,,,99
print_0626,raw/successful/Watt/BENCHYchinook_0.4n_0.2mm_PLA_COREONE_1h31m_20260427143022.mp4,Watt,,success,,,36
print_0627,raw/successful/Watt/Back face_0.4n_0.2mm_PLA_COREONE_1h31m_20260422165431.mp4,Watt,,success,,,15
print_0628,raw/successful/Watt/BackPanel_0.4n_0.2mm_PLA_COREONE_2h12m_20260318123305.mp4,Watt,,success,,,15
print_0629,raw/successful/Watt/Banana_0.4n_0.2mm_PLA_COREONE_2h40m_20251128095642.mp4,Watt,,success,,,66
print_0630,raw/successful/Watt/Base Arm_0.4n_0.2mm_PLA_COREONE_52m_20260310132533.mp4,Watt,,success,,,16
print_0631,raw/successful/Watt/Base_0.4n_0.28mm_PLA_COREONE_6h21m_20251125155529.mp4,Watt,,success,,,113
print_0632,raw/successful/Watt/Bracket final opp_0.4n_0.2mm_PLA_COREONE_58m_20260317142321.mp4,Watt,,success,,,21
print_0633,raw/successful/Watt/CellularThing_Scaled_140_0.4n_0.1mm_PLA_COREONE_4h45m_20251121172657.mp4,Watt,,success,,,127
print_0634,raw/successful/Watt/Cement Holder_0.4n_0.2mm_PLA_COREONE_1h48m_20260324103922.mp4,Watt,,success,,,27
print_0635,raw/successful/Watt/Chasis_level 2_v2_EW_0.4n_0.25mm_PLA_COREONE_1h31m_20260318165908.mp4,Watt,,success,,,19
print_0636,raw/successful/Watt/Completed_base_0.4n_0.2mm_PLA_COREONE_4h6m_20251218155507.mp4,Watt,,success,,,64
print_0637,raw/successful/Watt/EAR with Mount v6_0.4n_0.2mm_PLA_COREONE_5h56m_20251127094029.mp4,Watt,,success,,,127
print_0638,raw/successful/Watt/ELE221 Boot v2_0.4n_0.2mm_PLA_COREONE_1h48m_20260302095735.mp4,Watt,,success,,,39
print_0639,raw/successful/Watt/EggHolder_BOTTOM_0.4n_0.2mm_PLA_COREONE_3h53m_20260421203231.mp4,Watt,,success,,,77
print_0640,raw/successful/Watt/Elevons_0.4n_0.2mm_PLA_COREONE_2h31m_20260228182843.mp4,Watt,,success,,,101
print_0641,raw/successful/Watt/Eng_0.4n_0.2mm_PLA_COREONE_3h16m_20260313141737.mp4,Watt,,success,,,76
print_0642,raw/successful/Watt/Engine_0.4n_0.1mm_PLA_COREONE_59m_20251210124440.mp4,Watt,,success,,,18
print_0643,raw/successful/Watt/FYP_CB_001_v1_0.4n_0.2mm_PLA_COREONE_4h38m_20260322123737.mp4,Watt,,success,,,53
print_0644,raw/successful/Watt/FYP_SP_R_v1_0.4n_0.2mm_PLA_COREONE_4h41m_20260323103547.mp4,Watt,,success,,,102
print_0645,raw/successful/Watt/Filament+Swatch+Sample+Card_0.4n_0.2mm_PLA_COREONE_23m_20260223120055.mp4,Watt,,success,,,6
print_0646,raw/successful/Watt/Final PLA Support left_0.4n_0.2mm_PLA_COREONE_3h22m_20251126095340.mp4,Watt,,success,,,73
print_0647,raw/successful/Watt/Funnel_rectangular_0.4n_0.2mm_PLA_COREONE_5h26m_20260424155417.mp4,Watt,,success,,,107
print_0648,raw/successful/Watt/Gears.stl_1_0.4n_0.2mm_PLA_COREONE_3h9m_20251203101646.mp4,Watt,,success,,,58
print_0649,raw/successful/Watt/Golf-ball-clip-3_0.4n_0.1mm_PLA_COREONE_2h39m_20251211101745.mp4,Watt,,success,,,46
print_0650,raw/successful/Watt/Hacksessible Plate Part 2 FINAL_0.4n_0.2mm_PLA_COREONE_7h7m_20251127164240.mp4,Watt,,success,,,134
print_0651,raw/successful/Watt/Handle 1_0.4n_0.25mm_PLA_COREONE_4h35m_20260315210034.mp4,Watt,,success,,,81
print_0652,raw/successful/Watt/Handle_0.4n_0.2mm_PLA_COREONE_3h3m_20251205153015.mp4,Watt,,success,,,55
print_0653,raw/successful/Watt/Honkers 3_0.4n_0.2mm_PLA_COREONE_5h15m_20260302150651.mp4,Watt,,success,,,124
print_0654,raw/successful/Watt/Intersected face front _0.4n_0.2mm_PLA_COREONE_4h45m_20260423095758.mp4,Watt,,success,,,91
print_0655,raw/successful/Watt/LINBIN_0.4n_0.28mm_PLA_COREONE_3h44m_20260228131000.mp4,Watt,,success,,,66
print_0656,raw/successful/Watt/Launch rail_0.4n_0.2mm_PLA_COREONE_4h6m_20260326192607.mp4,Watt,,success,,,79
print_0657,raw/successful/Watt/Lid_0.4n_0.2mm_PLA_COREONE_3h10m_20251209121018.mp4,Watt,,success,,,51
print_0658,raw/successful/Watt/Lightsaber bottem 1_0.4n_0.2mm_PLA_COREONE_5h35m_20251204173735.mp4,Watt,,success,,,128
print_0659,raw/successful/Watt/M9 thread test split A_0.4n_0.2mm_PLA_COREONE_21m_20260407170340.mp4,Watt,,success,,,6
print_0660,raw/successful/Watt/M9 thread test split B_0.4n_0.2mm_PLA_COREONE_21m_20260408103555.mp4,Watt,,success,,,6
print_0661,raw/successful/Watt/MOLD6 - shells_0.4n_0.2mm_PLA_COREONE_3h24m_20260424101551.mp4,Watt,,success,,,83
print_0662,raw/successful/Watt/Main Body 2_0.4n_0.2mm_PLA_COREONE_1h53m_20251121091844.mp4,Watt,,success,,,9
print_0663,raw/successful/Watt/Main body section view_0.4n_0.2mm_PLA_COREONE_2h13m_20260415195906.mp4,Watt,,success,,,40
print_0664,raw/successful/Watt/Main shell_0.4n_0.2mm_PLA_COREONE_5h17m_20260421144903.mp4,Watt,,success,,,112
print_0665,raw/successful/Watt/Makeup Pot_0.4n_0.15mm_PLA_COREONE_2h1m_bed2_20260324185122.mp4,Watt,,success,,,27
print_0666,raw/successful/Watt/Manta-6 mini update 4-1-24_0.4n_0.2mm_PLA_COREONE_45m_20260323202529.mp4,Watt,,success,,,16
print_0667,raw/successful/Watt/Manta-6 mini update 4-1-24_0.4n_0.2mm_PLA_COREONE_45m_20260324123642.mp4,Watt,,success,,,16
print_0668,raw/successful/Watt/Motor Mount V4 - Life Size_0.4n_0.2mm_PLA_COREONE_5h0m_20260226172211.mp4,Watt,,success,,,116
print_0669,raw/successful/Watt/NEW Cup Module_0.4n_0.28mm_PLA_COREONE_3h17m_20251202112217.mp4,Watt,,success,,,28
print_0670,raw/successful/Watt/NEW Quarter Big Plate Module (1)_0.4n_0.28mm_PLA_COREONE_3h22m_20251202153823.mp4,Watt,,success,,,26
print_0671,raw/successful/Watt/Negative Frame_0.4n_0.2mm_PLA_COREONE_54m_20260324143811.mp4,Watt,,success,,,10
print_0672,raw/successful/Watt/New Top Nose Cone Rescale_0.4n_0.25mm_PLA_COREONE_7h2m_20260312175113.mp4,Watt,,success,,,111
print_0673,raw/successful/Watt/P1threader_0.4n_0.28mm_PLA_COREONE_4h15m_20251129183806.mp4,Watt,,success,,,116
print_0674,raw/successful/Watt/PROPELLORRIGHT_0.4n_0.2mm_PLA_COREONE_46m_20260316143548.mp4,Watt,,success,,,19
print_0675,raw/successful/Watt/Part Studio 1 - Part 2_0.4n_0.2mm_PLA_COREONE_3h8m_20260225103505.mp4,Watt,,success,,,53
print_0676,raw/successful/Watt/Payload bay prototype 7_0.4n_0.2mm_PLA_COREONE_3h19m_20260426131734.mp4,Watt,,success,,,74
print_0677,raw/successful/Watt/Print_Follower_SO_ARM100_08k_UP_Prusa - Moving_Jaw_08d-1_0.4n_0.25mm_PLA_COREONE_5h14m_20251128164025.mp4,Watt,,success,,,114
print_0678,raw/successful/Watt/Propeller Cover_MotorCage_0.4n_0.2mm_PLA_COREONE_1h59m_20251208150908.mp4,Watt,,success,,,36
print_0679,raw/successful/Watt/RimuruWeyes_V.3_0.4n_0.1mm_PLA_COREONE_1h33m_20251208124603.mp4,Watt,,success,,,34
print_0680,raw/successful/Watt/Robot arm 4_20251126153327.mp4,Watt,,success,,,139
print_0681,raw/successful/Watt/SG90-bracket-v4_0.4n_0.2mm_PLA_COREONE_1h8m_20251201163806.mp4,Watt,,success,,,31
print_0682,raw/successful/Watt/Servo Connector v3.47_0.4n_0.25mm_PLA_COREONE_6h25m_20260311175817.mp4,Watt,,success,,,135
print_0683,raw/successful/Watt/Sign _0.4n_0.1mm_PLA_COREONE_42m_20260424142128.mp4,Watt,,success,,,11
print_0684,raw/successful/Watt/Sparing catch stopper_0.4n_0.2mm_PLA_COREONE_7m_20260415232529.mp4,Watt,,success,,,3
print_0685,raw/successful/Watt/SpinTop_0.4n_0.2mm_PLA_COREONE_45m_20260428163026.mp4,Watt,,success,,,14
print_0686,raw/successful/Watt/Sprigatito_0.4n_0.1mm_PLA_COREONE_6h49m_20260310193047.mp4,Watt,,success,,,156
print_0687,raw/successful/Watt/Sprigatito_0.4n_0.1mm_PLA_COREONE_6h49m_20260311105639.mp4,Watt,,success,,,156
print_0688,raw/successful/Watt/TRAY_movement trays OW v8_125 x 25 (25x5x1)_0.4n_0.25mm_PLA_COREONE_5h58m_20260323213510.mp4,Watt,,success,,,77
print_0689,raw/successful/Watt/Tank Track Segment v11_0.4n_0.25mm_PLA_COREONE_6h58m_20251206132329.mp4,Watt,,success,,,166
print_0690,raw/successful/Watt/Tentacle_0.4n_0.28mm_PLA_COREONE_2h59m_20251212104216.mp4,Watt,,success,,,76
print_0691,raw/successful/Watt/Tentacle_0.4n_0.28mm_PLA_COREONE_5h58m_20251210173408.mp4,Watt,,success,,,233
print_0692,raw/successful/Watt/Test Block BC_0.4n_0.2mm_PLA_COREONE_4h50m_20260224151912.mp4,Watt,,success,,,90
print_0693,raw/successful/Watt/Thermocouple_Sheath_0.4n_0.2mm_PLA_COREONE_1h56m_20260313120006.mp4,Watt,,success,,,44
print_0694,raw/successful/Watt/Thread test split_0.4n_0.2mm_PLA_COREONE_24m_20260407004345.mp4,Watt,,success,,,8
print_0695,raw/successful/Watt/Top1_0.4n_0.25mm_PLA_COREONE_4h36m_20260310143936.mp4,Watt,,success,,,59
print_0696,raw/successful/Watt/Top2_0.4n_0.25mm_PLA_COREONE_4h36m_20260304164201.mp4,Watt,,success,,,57
print_0697,raw/successful/Watt/Top_0.4n_0.2mm_PLA_COREONE_2h45m_20260320101623.mp4,Watt,,success,,,40
print_0698,raw/successful/Watt/U4 ALT_0.4n_0.25mm_PLA_COREONE_5h15m_20260420160814.mp4,Watt,,success,,,95
print_0699,raw/successful/Watt/Unnamed-BodyPad003_0.4n_0.2mm_PLA_COREONE_1h3m_20260428182852.mp4,Watt,,success,,,12
print_0700,raw/successful/Watt/V3.2_Token Caddy_0.4n_0.25mm_PLA_COREONE_4h59m_20260417122022.mp4,Watt,,success,,,69
print_0701,raw/successful/Watt/V4_0.4n_0.25mm_PLA_COREONE_34m_20260227150948.mp4,Watt,,success,,,12
print_0702,raw/successful/Watt/V4_avionics panel_0.4n_0.2mm_PLA_COREONE_34m_20260428194857.mp4,Watt,,success,,,3
print_0703,raw/successful/Watt/Vertical Chassis connection_0.4n_0.2mm_PLA_COREONE_4h47m_20251209162443.mp4,Watt,,success,,,211
print_0704,raw/successful/Watt/WEIR-bottomMiddle_0.4n_0.2mm_PLA_COREONE_3h4m_bed4_20260320135920.mp4,Watt,,success,,,33
print_0705,raw/successful/Watt/Zebra 0.25 scale for 3D print_0.4n_0.2mm_PLA_COREONE_3h2m_20260427105246.mp4,Watt,,success,,,41
print_0706,raw/successful/Watt/aircraft stand v5_0.4n_0.2mm_PLA_COREONE_1h27m_20260227122929.mp4,Watt,,success,,,19
print_0707,raw/successful/Watt/bolt_0.4n_0.2mm_PLA_COREONE_24m_20251124125339.mp4,Watt,,success,,,9
print_0708,raw/successful/Watt/box2-Body_0.4n_0.2mm_PLA_COREONE_21h14m_20260428214918.mp4,Watt,,success,,,381
print_0709,raw/successful/Watt/boxshell_20251210144350.mp4,Watt,,success,,,61
print_0710,raw/successful/Watt/cage-2x_0.4n_0.2mm_PLA_COREONE_3h16m_20260325120411.mp4,Watt,,success,,,80
print_0711,raw/successful/Watt/cat_0.4n_0.1mm_PLA_COREONE_56m_20251121155441.mp4,Watt,,success,,,20
print_0712,raw/successful/Watt/clipz3_0.4n_0.25mm_PLA_COREONE_2h59m_20260316095728.mp4,Watt,,success,,,45
print_0713,raw/successful/Watt/cone proto0_1_0.4n_0.2mm_PLA_COREONE_1h14m_20260428145357.mp4,Watt,,success,,,26
print_0714,raw/successful/Watt/cosmotyl-caseleft_0.4n_0.25mm_PLA_COREONE_11h5m_20260423182502.mp4,Watt,,success,,,215
print_0715,raw/successful/Watt/cosmotyl-plateright_0.4n_0.25mm_PLA_COREONE_1h57m_20260423150035.mp4,Watt,,success,,,10
print_0716,raw/successful/Watt/gripper_2_0.4n_0.2mm_PLA_COREONE_44m_20251202093802.mp4,Watt,,success,,,14
print_0717,raw/successful/Watt/handle bar rack adaptor_0.4n_0.1mm_PLA_COREONE_26m_20251218140929.mp4,Watt,,success,,,7
print_0718,raw/successful/Watt/hex-adapter-v4_0.4n_0.2mm_PLA_COREONE_11m_20260224145023.mp4,Watt,,success,,,4
print_0719,raw/successful/Watt/iForge 2_0.4n_0.25mm_PLA_COREONE_41m_20260312110222.mp4,Watt,,success,,,14
print_0720,raw/successful/Watt/ifor_busicard_v5_x9_0.4n_0.2mm_PLA_COREONE_2h16m_20260306121728.mp4,Watt,,success,,,14
print_0721,raw/successful/Watt/ifor_busicard_v5_x9_0.4n_0.2mm_PLA_COREONE_2h16m_20260306145906.mp4,Watt,,success,,,14
print_0722,raw/successful/Watt/ifor_busicard_v5_x9_0.4n_0.2mm_PLA_COREONE_2h16m_20260306191015.mp4,Watt,,success,,,14
print_0723,raw/successful/Watt/joystick for rhys (1)_0.4n_0.28mm_PLA_COREONE_2h1m_20260316155248.mp4,Watt,,success,,,50
print_0724,raw/successful/Watt/kit card - creeper_0.4n_0.1mm_PLA_COREONE_2h36m_20260319144723.mp4,Watt,,success,,,60
print_0725,raw/successful/Watt/leaf-coasters-leaf-1_0.4n_0.1mm_PLA_COREONE_2h24m_20260325154825.mp4,Watt,,success,,,30
print_0726,raw/successful/Watt/leaf-coasters-leaf-1_0.4n_0.1mm_PLA_COREONE_4h48m_20260326142529.mp4,Watt,,success,,,59
print_0727,raw/successful/Watt/limt_switch_mount_0.4n_0.2mm_PLA_COREONE_18m_20260302131757.mp4,Watt,,success,,,7
print_0728,raw/successful/Watt/needle-box-bottom_0.4n_0.2mm_PLA_COREONE_3h6m_20260327092724.mp4,Watt,,success,,,60
print_0729,raw/successful/Watt/noseconeFinal_0.4n_0.2mm_PLA_COREONE_2h10m_20260421121941.mp4,Watt,,success,,,37
print_0730,raw/successful/Watt/piloma_case_back_0.4n_0.2mm_PLA_COREONE_3h32m_20260428104210.mp4,Watt,,success,,,56
print_0731,raw/successful/Watt/plate_0.4n_0.2mm_PLA_COREONE_5h44m_20260401170344.mp4,Watt,,success,,,91
print_0732,raw/successful/Watt/plateandoxygenmanifold_0.4n_0.2mm_PLA_COREONE_1h55m_20251124133100.mp4,Watt,,success,,,37
print_0733,raw/successful/Watt/press_arm_macshay_creations_prusa_0.4n_0.2mm_PLA_COREONE_6h25m_20251203135837.mp4,Watt,,success,,,141
print_0734,raw/successful/Watt/rolling scar 4_0.4n_0.25mm_PLA_COREONE_34m_20260303125552.mp4,Watt,,success,,,13
print_0735,raw/successful/Watt/sparkholder test_0.4n_0.2mm_PLA_COREONE_20m_20260406204523.mp4,Watt,,success,,,7
print_0736,raw/successful/Watt/spriga-new-test_0.4n_0.2mm_PLA_COREONE_7h17m(1)_20260317153930.mp4,Watt,,success,,,186
print_0737,raw/successful/Watt/spriga-new-test_0.4n_0.2mm_PLA_COREONE_7h17m(2)_20260319175431.mp4,Watt,,success,,,173
print_0738,raw/successful/Watt/support (1)_0.4n_0.28mm_PLA_COREONE_4h26m_20260430113838.mp4,Watt,,success,,,71
print_0739,raw/successful/Watt/support_0.4n_0.2mm_PLA_COREONE_6h41m_20260321181452.mp4,Watt,,success,,,141
print_0740,raw/successful/Watt/tactile+(Assembly)_0.4n_0.28mm_PLA_COREONE_4h56m_20260225135958.mp4,Watt,,success,,,22
print_0741,raw/successful/Watt/tactile+(Assembly)_0.4n_0.28mm_PLA_COREONE_4h56m_20260309122805.mp4,Watt,,success,,,22
print_0742,raw/successful/Watt/tape holder v4_0.4n_0.2mm_PLA_COREONE_36m_20260302140842.mp4,Watt,,success,,,9
print_0743,raw/successful/Watt/top 2 v2_0.4n_0.1mm_PLA_COREONE_6h57m_20251211160537.mp4,Watt,,success,,,159
print_0744,raw/successful/Watt/trigger and gear_20251210105945.mp4,Watt,,success,,,12
print_0745,raw/successful/Watt/tubev2btm_0.4n_0.2mm_PLA_COREONE_55m_20251211131309.mp4,Watt,,success,,,21
print_0746,raw/successful/Watt/vase_0.4n_0.2mm_PLA_COREONE_3h37m_20260312134300.mp4,Watt,,success,,,82
print_0747,raw/successful/Watt/wheel_v30_0.4n_0.1mm_PLA_COREONE_1h11m_20260317121621.mp4,Watt,,success,,,22
print_0748,raw/successful/Watt/wheel_v30_0.4n_0.1mm_PLA_COREONE_1h19m_20260319114046.mp4,Watt,,success,,,25
print_0749,raw/successful/Hypatia/15mm Ice Mould_0.4n_0.1mm_PLA_COREONE_4h18m_20251204121842.mp4,Hypatia,,success,,,121
print_0750,raw/successful/Hypatia/15x20mm subs holder_0.4n_0.2mm_PLA_COREONE_1h40m_20251210152910.mp4,Hypatia,,success,,,31
print_0751,raw/successful/Hypatia/1_0.4n_0.2mm_PLA_COREONE_2h48m_20251214154815.mp4,Hypatia,,success,,,79
print_0752,raw/successful/Hypatia/2xLM8UU_Mount_L_0.4n_0.2mm_PLA_COREONE_5h30m_20260218184056.mp4,Hypatia,,success,,,135
print_0753,raw/successful/Hypatia/2xLM8UU_Mount_R_0.4n_0.2mm_PLA_COREONE_6h32m_20260217173445.mp4,Hypatia,,success,,,154
print_0754,raw/successful/Hypatia/3_FYP_BAS_D_U_v1_0.4n_0.2mm_PLA_COREONE_1h58m_20260218122045.mp4,Hypatia,,success,,,20
print_0755,raw/successful/Hypatia/5_inch drone motor mount_0.4n_0.25mm_PLA_COREONE_3h37m_20251127165607.mp4,Hypatia,,success,,,80
print_0756,raw/successful/Hypatia/BOAT_TAIL_V3_0.4n_0.2mm_PLA_COREONE_3h48m_20260327092646-fail.mp4,Hypatia,,success,,,79
print_0757,raw/successful/Hypatia/BOAT_TAIL_V3_0.4n_0.2mm_PLA_COREONE_3h48m_20260327131842-fail.mp4,Hypatia,,success,,,32
print_0758,raw/successful/Hypatia/Base_0.4n_0.28mm_PLA_COREONE_6h18m_20260513170545.mp4,Hypatia,,success,,,184
print_0759,raw/successful/Hypatia/Body2_0.4n_0.1mm_PLA_COREONE_12m_20251201092904.mp4,Hypatia,,success,,,5
print_0760,raw/successful/Hypatia/Camphill2_OR2_0.4n_0.28mm_PLA_COREONE_2h34m_20251128095712.mp4,Hypatia,,success,,,39
print_0761,raw/successful/Hypatia/Door Knob for graces thingy_0.4n_0.25mm_PLA_COREONE_2h19m_20251210125241.mp4,Hypatia,,success,,,33
print_0762,raw/successful/Hypatia/DriveRod_RS_0.4n_0.2mm_PLA_COREONE_1h36m_20260219154853.mp4,Hypatia,,success,,,32
print_0763,raw/successful/Hypatia/Extra Wing Piece Singular_0.4n_0.2mm_PLA_COREONE_2h54m_20260219112553.mp4,Hypatia,,success,,,73
print_0764,raw/successful/Hypatia/Filamen Sample Card_0.4n_0.2mm_PLA_COREONE_8m_20260216134046.mp4,Hypatia,,success,,,2
print_0765,raw/successful/Hypatia/Finger_Bearing_15 (1) - 6x10x3_0.4n_0.2mm_PLA_COREONE_5h36m_20251121155213.mp4,Hypatia,,success,,,255
print_0766,raw/successful/Hypatia/Footplate_0.4n_0.2mm_PLA_COREONE_2h7m_20251208124342.mp4,Hypatia,,success,,,40
print_0767,raw/successful/Hypatia/G3_Turtle_Box_Shell_Hexagons_0.4n_0.2mm_PLA_COREONE_5h42m_20251208181155.mp4,Hypatia,,success,,,115
